Component, Board, Invoice Number, Invoice Date, Board Quantity, Component Consumption, Total Component Quantity
999-ACC000053-E,140-SKU000004-P,178,05-Aug-15,1,2,2
999-ACC000053-E,115-PCA000084-E,195,21-Sep-15,1,10,10
999-ACC000053-E,130-PCA000207-E,196,21-Sep-15,1,49,49
999-ACC000053-E,104-PCA000025-E,193,21-Sep-15,1,1,1
999-ACC000053-E,115-PCA000084-E,197,25-Sep-15,17,10,170
999-ACC000053-E,130-PCA000207-E,198,25-Sep-15,1,49,49
999-ACC000053-E,130-PCA000207-E,198,25-Sep-15,10,49,490
999-ACC000053-E,104-PCA000001-E,231,13-Jan-16,2,1,2
999-ACC000053-E,170-PCA000256-E,229,13-Jan-16,4,4,16
999-ACC000053-E,104-PCA000025-E,230,13-Jan-16,3,1,3
999-ACC000053-E,130-PCA000205-E,233,14-Jan-16,26,5,130
999-ACC000053-E,115-PCA000084-E,235,19-Jan-16,1,10,10
999-ACC000053-E,141-PCA000002-E,240,19-Jan-16,3,3,9
999-ACC000053-E,130-PCA000205-E,241,19-Jan-16,3,5,15
999-ACC000053-E,130-PCA000207-E,245,09-Feb-16,3,49,147
999-ACC000054-E,104-PCA000002-E,202,18-Feb-15,30,1,30
999-ACC000054-E,104-PCA000002-E,204,19-Feb-15,30,1,30
999-ACC000054-E,104-PCA000002-E,209,21-Feb-15,19,1,19
999-ACC000054-E,104-PCA000002-E,217,25-Feb-15,12,1,12
999-ACC000054-E,104-PCA000002-E,247,07-Mar-15,2,1,2
999-ACC000054-E,104-PCA000002-E,371,31-Mar-15,9,1,9
999-ACC000054-E,104-PCA000002-E,21,22-Apr-15,1,1,1
999-ACC000054-E,104-PCA000002-E,26,24-Apr-15,2,1,2
999-ACC000054-E,104-PCA000002-E,66,29-May-15,5,1,5
999-ACC000054-E,104-PCA000002-E,66,29-May-15,15,1,15
999-ACC000054-E,104-PCA000002-E,129,07-Jul-15,20,1,20
999-ACC000054-E,104-PCA000002-E,143,13-Jul-15,3,1,3
999-ACC000054-E,001-PCA000062-E,141,13-Jul-15,10,1,10
999-ACC000054-E,001-PCA000062-E,145,15-Jul-15,34,1,34
999-ACC000054-E,104-PCA000002-E,151,20-Jul-15,2,1,2
999-ACC000054-E,001-PCA000062-E,189,21-Sep-15,6,1,6
999-ACC000056-E,130-PCA000205-E,99,15-Jun-15,30,1,30
999-ACC000056-E,130-PCA000205-E,102,16-Jun-15,40,1,40
999-ACC000056-E,130-PCA000205-E,106,18-Jun-15,60,1,60
999-ACC000056-E,130-PCA000205-E,107,19-Jun-15,20,1,20
999-ACC000056-E,130-PCA000205-E,114,23-Jun-15,11,1,11
999-ACC000056-E,130-PCA000205-E,116,26-Jun-15,28,1,28
999-ACC000056-E,130-PCA000205-E,121,30-Jun-15,11,1,11
999-ACC000056-E,130-PCA000205-E,123,02-Jul-15,14,1,14
999-ACC000056-E,130-PCA000205-E,128,07-Jul-15,34,1,34
999-ACC000056-E,130-PCA000205-E,134,09-Jul-15,10,1,10
999-ACC000056-E,130-PCA000205-E,153,20-Jul-15,16,1,16
999-ACC000056-E,130-PCA000205-E,157,24-Jul-15,2,1,2
999-ACC000056-E,130-PCA000205-E,170,31-Jul-15,5,1,5
999-ACC000056-E,130-PCA000205-E,233,14-Jan-16,26,1,26
999-ACC000056-E,130-PCA000205-E,241,19-Jan-16,3,1,3
999-ACC000058-E,115-PCA000084-E,128,31-Dec-14,7,1,7
999-ACC000058-E,104-PCA000002-E,202,18-Feb-15,30,2,60
999-ACC000058-E,104-PCA000002-E,204,19-Feb-15,30,2,60
999-ACC000058-E,104-PCA000002-E,209,21-Feb-15,19,2,38
999-ACC000058-E,115-PCA000084-E,216,24-Feb-15,1,1,1
999-ACC000058-E,104-PCA000002-E,217,25-Feb-15,12,2,24
999-ACC000058-E,115-PCA000084-E,238,04-Mar-15,1,1,1
999-ACC000058-E,104-PCA000002-E,247,07-Mar-15,2,2,4
999-ACC000058-E,115-PCA000084-E,262,13-Mar-15,3,1,3
999-ACC000058-E,115-PCA000084-E,268,14-Mar-15,5,1,5
999-ACC000058-E,115-PCA000084-E,270,14-Mar-15,3,1,3
999-ACC000058-E,115-PCA000084-E,285,18-Mar-15,2,1,2
999-ACC000058-E,115-PCA000084-E,294,19-Mar-15,1,1,1
999-ACC000058-E,115-PCA000084-E,307,25-Mar-15,1,1,1
999-ACC000058-E,115-PCA000084-E,318,27-Mar-15,1,1,1
999-ACC000058-E,115-PCA000084-E,328,30-Mar-15,6,1,6
999-ACC000058-E,115-PCA000084-E,341,30-Mar-15,9,1,9
999-ACC000058-E,115-PCA000084-E,342,30-Mar-15,10,1,10
999-ACC000058-E,115-PCA000084-E,343,30-Mar-15,10,1,10
999-ACC000058-E,104-PCA000002-E,371,31-Mar-15,9,2,18
999-ACC000058-E,104-PCA000002-E,21,22-Apr-15,1,2,2
999-ACC000058-E,104-PCA000002-E,26,24-Apr-15,2,2,4
999-ACC000058-E,115-PCA000084-E,51,22-May-15,3,1,3
999-ACC000058-E,104-PCA000002-E,66,29-May-15,5,2,10
999-ACC000058-E,104-PCA000002-E,66,29-May-15,15,2,30
999-ACC000058-E,130-PCA000205-E,99,15-Jun-15,30,1,30
999-ACC000058-E,130-PCA000205-E,102,16-Jun-15,40,1,40
999-ACC000058-E,130-PCA000205-E,106,18-Jun-15,60,1,60
999-ACC000058-E,115-PCA000084-E,108,19-Jun-15,1,1,1
999-ACC000058-E,130-PCA000205-E,107,19-Jun-15,20,1,20
999-ACC000058-E,130-PCA000205-E,114,23-Jun-15,11,1,11
999-ACC000058-E,130-PCA000205-E,116,26-Jun-15,28,1,28
999-ACC000058-E,130-PCA000205-E,121,30-Jun-15,11,1,11
999-ACC000058-E,130-PCA000205-E,123,02-Jul-15,14,1,14
999-ACC000058-E,104-PCA000002-E,129,07-Jul-15,20,2,40
999-ACC000058-E,130-PCA000205-E,128,07-Jul-15,34,1,34
999-ACC000058-E,130-PCA000205-E,134,09-Jul-15,10,1,10
999-ACC000058-E,104-PCA000002-E,143,13-Jul-15,3,2,6
999-ACC000058-E,104-PCA000002-E,151,20-Jul-15,2,2,4
999-ACC000058-E,130-PCA000205-E,153,20-Jul-15,16,1,16
999-ACC000058-E,115-PCA000084-E,159,24-Jul-15,1,1,1
999-ACC000058-E,130-PCA000205-E,157,24-Jul-15,2,1,2
999-ACC000058-E,130-PCA000205-E,170,31-Jul-15,5,1,5
999-ACC000058-E,115-PCA000084-E,195,21-Sep-15,1,1,1
999-ACC000058-E,115-PCA000084-E,197,25-Sep-15,17,1,17
999-ACC000058-E,130-PCA000205-E,233,14-Jan-16,26,1,26
999-ACC000058-E,115-PCA000084-E,235,19-Jan-16,1,1,1
999-ACC000058-E,130-PCA000205-E,241,19-Jan-16,3,1,3
999-ACC000059-E,130-PCA000207-E,130,31-Dec-14,10,1,10
999-ACC000059-E,130-PCA000207-E,132,31-Dec-14,4,1,4
999-ACC000059-E,130-PCA000207-E,131,31-Dec-14,5,1,5
999-ACC000059-E,130-PCA000207-E,129,31-Dec-14,10,1,10
999-ACC000059-E,130-PCA000207-E,159,19-Jan-15,1,1,1
999-ACC000059-E,130-PCA000207-E,249,07-Mar-15,2,1,2
999-ACC000059-E,130-PCA000207-E,252,09-Mar-15,8,1,8
999-ACC000059-E,130-PCA000207-E,261,13-Mar-15,1,1,1
999-ACC000059-E,130-PCA000207-E,284,18-Mar-15,1,1,1
999-ACC000059-E,130-PCA000207-E,291,19-Mar-15,3,1,3
999-ACC000059-E,130-PCA000207-E,344,30-Mar-15,6,1,6
999-ACC000059-E,130-PCA000207-E,345,30-Mar-15,10,1,10
999-ACC000059-E,130-PCA000207-E,346,30-Mar-15,5,1,5
999-ACC000059-E,130-PCA000207-E,42,18-May-15,2,1,2
999-ACC000059-E,130-PCA000207-E,45,19-May-15,1,1,1
999-ACC000059-E,130-PCA000207-E,49,22-May-15,1,1,1
999-ACC000059-E,130-PCA000207-E,196,21-Sep-15,1,1,1
999-ACC000059-E,130-PCA000207-E,198,25-Sep-15,1,1,1
999-ACC000059-E,130-PCA000207-E,198,25-Sep-15,10,1,10
999-ACC000059-E,130-PCA000207-E,245,09-Feb-16,3,1,3
999-ACC000060-E,130-PCA000207-E,130,31-Dec-14,10,1,10
999-ACC000060-E,130-PCA000207-E,132,31-Dec-14,4,1,4
999-ACC000060-E,130-PCA000207-E,131,31-Dec-14,5,1,5
999-ACC000060-E,130-PCA000207-E,129,31-Dec-14,10,1,10
999-ACC000060-E,141-PCA000002-E,134,31-Dec-14,15,1,15
999-ACC000060-E,141-PCA000002-E,135,31-Dec-14,15,1,15
999-ACC000060-E,141-PCA000002-E,136,31-Dec-14,7,1,7
999-ACC000060-E,130-PCA000207-E,159,19-Jan-15,1,1,1
999-ACC000060-E,141-PCA000002-E,166,22-Jan-15,50,1,50
999-ACC000060-E,141-PCA000002-E,168,23-Jan-15,70,1,70
999-ACC000060-E,141-PCA000002-E,170,24-Jan-15,70,1,70
999-ACC000060-E,141-PCA000002-E,172,27-Jan-15,100,1,100
999-ACC000060-E,141-PCA000002-E,174,28-Jan-15,60,1,60
999-ACC000060-E,141-PCA000002-E,177,30-Jan-15,70,1,70
999-ACC000060-E,141-PCA000002-E,181,02-Feb-15,50,1,50
999-ACC000060-E,141-PCA000002-E,187,06-Feb-15,9,1,9
999-ACC000060-E,141-PCA000002-E,189,09-Feb-15,40,1,40
999-ACC000060-E,141-PCA000002-E,199,16-Feb-15,1,1,1
999-ACC000060-E,130-PCA000207-E,249,07-Mar-15,2,1,2
999-ACC000060-E,130-PCA000207-E,252,09-Mar-15,8,1,8
999-ACC000060-E,130-PCA000207-E,261,13-Mar-15,1,1,1
999-ACC000060-E,130-PCA000207-E,284,18-Mar-15,1,1,1
999-ACC000060-E,130-PCA000207-E,291,19-Mar-15,3,1,3
999-ACC000060-E,130-PCA000207-E,344,30-Mar-15,6,1,6
999-ACC000060-E,130-PCA000207-E,345,30-Mar-15,10,1,10
999-ACC000060-E,130-PCA000207-E,346,30-Mar-15,5,1,5
999-ACC000060-E,140-SKU000004-P,366,31-Mar-15,3,1,3
999-ACC000060-E,140-SKU000004-P,367,31-Mar-15,3,1,3
999-ACC000060-E,141-PCA000002-E,11,16-Apr-15,1,1,1
999-ACC000060-E,141-PCA000002-E,13,17-Apr-15,5,1,5
999-ACC000060-E,140-SKU000004-P,32,07-May-15,3,1,3
999-ACC000060-E,140-SKU000004-P,34,08-May-15,4,1,4
999-ACC000060-E,140-SKU000004-P,35,11-May-15,1,1,1
999-ACC000060-E,141-PCA000002-E,40,13-May-15,1,1,1
999-ACC000060-E,130-PCA000207-E,42,18-May-15,2,1,2
999-ACC000060-E,130-PCA000207-E,45,19-May-15,1,1,1
999-ACC000060-E,130-PCA000207-E,49,22-May-15,1,1,1
999-ACC000060-E,141-PCA000002-E,50,22-May-15,4,1,4
999-ACC000060-E,141-PCA000002-E,118,26-Jun-15,1,1,1
999-ACC000060-E,140-SKU000004-P,133,09-Jul-15,3,1,3
999-ACC000060-E,141-PCA000002-E,135,09-Jul-15,2,1,2
999-ACC000060-E,140-SKU000004-P,155,24-Jul-15,2,1,2
999-ACC000060-E,140-SKU000004-P,178,05-Aug-15,1,1,1
999-ACC000060-E,130-PCA000207-E,196,21-Sep-15,1,1,1
999-ACC000060-E,130-PCA000207-E,198,25-Sep-15,1,1,1
999-ACC000060-E,130-PCA000207-E,198,25-Sep-15,10,1,10
999-ACC000060-E,141-PCA000002-E,240,19-Jan-16,3,1,3
999-ACC000060-E,130-PCA000207-E,245,09-Feb-16,3,1,3
999-ACC000061-E,170-PCA000002-E,90,02-Dec-14,29,4,116
999-ACC000061-E,170-PCA000003-E,95,05-Dec-14,11,8,88
999-ACC000061-E,170-PCA000003-E,97,06-Dec-14,24,8,192
999-ACC000061-E,170-PCA000003-E,100,08-Dec-14,17,8,136
999-ACC000061-E,170-PCA000084-E,101,08-Dec-14,40,8,320
999-ACC000061-E,170-PCA000003-E,102,09-Dec-14,6,8,48
999-ACC000061-E,170-PCA000084-E,102,09-Dec-14,18,8,144
999-ACC000061-E,170-PCA000003-E,104,10-Dec-14,9,8,72
999-ACC000061-E,170-PCA000084-E,104,10-Dec-14,33,8,264
999-ACC000061-E,170-PCA000084-E,105,11-Dec-14,37,8,296
999-ACC000061-E,170-PCA000003-E,107,15-Dec-14,58,8,464
999-ACC000061-E,170-PCA000003-E,111,19-Dec-14,10,8,80
999-ACC000061-E,170-PCA000084-E,111,19-Dec-14,34,8,272
999-ACC000061-E,170-PCA000256-E,111,19-Dec-14,43,6,258
999-ACC000061-E,170-PCA000002-E,117,24-Dec-14,35,4,140
999-ACC000061-E,170-PCA000256-E,117,24-Dec-14,17,6,102
999-ACC000061-E,170-PCA000002-E,119,26-Dec-14,30,4,120
999-ACC000061-E,170-PCA000084-E,119,26-Dec-14,12,8,96
999-ACC000061-E,104-PCA000001-E,126,31-Dec-14,47,1,47
999-ACC000061-E,170-PCA000084-E,125,31-Dec-14,2,8,16
999-ACC000061-E,170-PCA000256-E,127,31-Dec-14,25,6,150
999-ACC000061-E,170-PCA000256-E,140,03-Jan-15,14,6,84
999-ACC000061-E,170-PCA000256-E,145,07-Jan-15,4,6,24
999-ACC000061-E,170-PCA000256-E,158,19-Jan-15,4,6,24
999-ACC000061-E,170-PCA000256-E,186,06-Feb-15,3,6,18
999-ACC000061-E,115-PCA000037-E,202,18-Feb-15,3,16,48
999-ACC000061-E,115-PCA000037-E,207,20-Feb-15,15,16,240
999-ACC000061-E,115-PCA000037-E,213,23-Feb-15,8,16,128
999-ACC000061-E,115-PCA000037-E,214,24-Feb-15,13,16,208
999-ACC000061-E,115-PCA000037-E,219,25-Feb-15,1,16,16
999-ACC000061-E,104-PCA000001-E,223,26-Feb-15,50,1,50
999-ACC000061-E,104-PCA000001-E,232,02-Mar-15,60,1,60
999-ACC000061-E,104-PCA000001-E,234,03-Mar-15,80,1,80
999-ACC000061-E,104-PCA000001-E,237,04-Mar-15,110,1,110
999-ACC000061-E,104-PCA000001-E,241,05-Mar-15,117,1,117
999-ACC000061-E,104-PCA000001-E,243,06-Mar-15,54,1,54
999-ACC000061-E,115-PCA000037-E,248,07-Mar-15,1,16,16
999-ACC000061-E,170-PCA000002-E,250,07-Mar-15,6,4,24
999-ACC000061-E,104-PCA000001-E,254,09-Mar-15,34,1,34
999-ACC000061-E,104-PCA000001-E,256,12-Mar-15,67,1,67
999-ACC000061-E,115-PCA000037-E,263,13-Mar-15,5,16,80
999-ACC000061-E,104-PCA000001-E,258,13-Mar-15,3,1,3
999-ACC000061-E,115-PCA000037-E,267,14-Mar-15,4,16,64
999-ACC000061-E,170-PCA000084-E,269,14-Mar-15,25,8,200
999-ACC000061-E,170-PCA000002-E,272,15-Mar-15,30,4,120
999-ACC000061-E,170-PCA000084-E,271,15-Mar-15,40,8,320
999-ACC000061-E,170-PCA000002-E,274,16-Mar-15,50,4,200
999-ACC000061-E,170-PCA000084-E,275,16-Mar-15,60,8,480
999-ACC000061-E,115-PCA000037-E,279,17-Mar-15,3,16,48
999-ACC000061-E,115-PCA000037-E,280,17-Mar-15,1,16,16
999-ACC000061-E,170-PCA000002-E,278,17-Mar-15,41,4,164
999-ACC000061-E,170-PCA000084-E,277,17-Mar-15,48,8,384
999-ACC000061-E,115-PCA000037-E,283,18-Mar-15,1,16,16
999-ACC000061-E,170-PCA000003-E,287,18-Mar-15,1,8,8
999-ACC000061-E,170-PCA000003-E,288,18-Mar-15,10,8,80
999-ACC000061-E,170-PCA000084-E,286,18-Mar-15,7,8,56
999-ACC000061-E,170-PCA000084-E,293,18-Mar-15,7,8,56
999-ACC000061-E,115-PCA000037-E,295,19-Mar-15,1,16,16
999-ACC000061-E,170-PCA000003-E,292,19-Mar-15,22,8,176
999-ACC000061-E,170-PCA000003-E,298,20-Mar-15,22,8,176
999-ACC000061-E,170-PCA000003-E,301,23-Mar-15,15,8,120
999-ACC000061-E,104-PCA000001-E,306,25-Mar-15,5,1,5
999-ACC000061-E,170-PCA000002-E,304,25-Mar-15,1,4,4
999-ACC000061-E,170-PCA000003-E,303,25-Mar-15,6,8,48
999-ACC000061-E,115-PCA000037-E,309,26-Mar-15,11,16,176
999-ACC000061-E,104-PCA000001-E,311,26-Mar-15,5,1,5
999-ACC000061-E,170-PCA000003-E,312,26-Mar-15,4,8,32
999-ACC000061-E,104-PCA000001-E,319,27-Mar-15,10,1,10
999-ACC000061-E,104-PCA000001-E,321,28-Mar-15,35,1,35
999-ACC000061-E,170-PCA000084-E,325,28-Mar-15,4,8,32
999-ACC000061-E,115-PCA000037-E,326,30-Mar-15,5,16,80
999-ACC000061-E,115-PCA000037-E,337,30-Mar-15,15,16,240
999-ACC000061-E,170-PCA000002-E,353,30-Mar-15,14,4,56
999-ACC000061-E,170-PCA000002-E,354,30-Mar-15,25,4,100
999-ACC000061-E,170-PCA000002-E,355,30-Mar-15,25,4,100
999-ACC000061-E,170-PCA000003-E,356,30-Mar-15,16,8,128
999-ACC000061-E,170-PCA000003-E,357,30-Mar-15,12,8,96
999-ACC000061-E,170-PCA000003-E,358,30-Mar-15,20,8,160
999-ACC000061-E,170-PCA000003-E,359,30-Mar-15,12,8,96
999-ACC000061-E,170-PCA000084-E,331,30-Mar-15,1,8,8
999-ACC000061-E,170-PCA000084-E,330,30-Mar-15,4,8,32
999-ACC000061-E,170-PCA000084-E,360,30-Mar-15,8,8,64
999-ACC000061-E,170-PCA000084-E,361,30-Mar-15,16,8,128
999-ACC000061-E,170-PCA000084-E,362,30-Mar-15,20,8,160
999-ACC000061-E,170-PCA000084-E,363,30-Mar-15,23,8,184
999-ACC000061-E,170-PCA000084-E,364,30-Mar-15,20,8,160
999-ACC000061-E,104-PCA000001-E,370,31-Mar-15,3,1,3
999-ACC000061-E,104-PCA000001-E,372,31-Mar-15,4,1,4
999-ACC000061-E,140-SKU000004-P,366,31-Mar-15,3,8,24
999-ACC000061-E,140-SKU000004-P,367,31-Mar-15,3,8,24
999-ACC000061-E,104-PCA000001-E,3,07-Apr-15,5,1,5
999-ACC000061-E,170-PCA000084-E,4,11-Apr-15,28,8,224
999-ACC000061-E,170-PCA000084-E,4,13-Apr-15,7,8,56
999-ACC000061-E,170-PCA000002-E,9,14-Apr-15,1,4,4
999-ACC000061-E,170-PCA000084-E,7,14-Apr-15,3,8,24
999-ACC000061-E,170-PCA000084-E,12,16-Apr-15,9,8,72
999-ACC000061-E,104-PCA000001-E,15,17-Apr-15,3,1,3
999-ACC000061-E,170-PCA000002-E,14,17-Apr-15,3,4,12
999-ACC000061-E,170-PCA000002-E,20,21-Apr-15,1,4,4
999-ACC000061-E,170-PCA000003-E,16,21-Apr-15,1,8,8
999-ACC000061-E,170-PCA000084-E,17,21-Apr-15,2,8,16
999-ACC000061-E,104-PCA000001-E,25,22-Apr-15,2,1,2
999-ACC000061-E,170-PCA000084-E,24,22-Apr-15,1,8,8
999-ACC000061-E,170-PCA000002-E,27,24-Apr-15,5,4,20
999-ACC000061-E,170-PCA000002-E,28,27-Apr-15,2,4,8
999-ACC000061-E,170-PCA000084-E,29,27-Apr-15,1,8,8
999-ACC000061-E,104-PCA000001-E,30,04-May-15,1,1,1
999-ACC000061-E,170-PCA000084-E,31,04-May-15,3,8,24
999-ACC000061-E,104-PCA000025-E,37,05-May-15,135,1,135
999-ACC000061-E,140-SKU000004-P,32,07-May-15,3,8,24
999-ACC000061-E,140-SKU000004-P,34,08-May-15,4,8,32
999-ACC000061-E,140-SKU000004-P,35,11-May-15,1,8,8
999-ACC000061-E,104-PCA000025-E,39,13-May-15,5,1,5
999-ACC000061-E,170-PCA000002-E,43,19-May-15,19,4,76
999-ACC000061-E,170-PCA000002-E,48,22-May-15,45,4,180
999-ACC000061-E,170-PCA000084-E,53,22-May-15,18,8,144
999-ACC000061-E,170-PCA000002-E,55,23-May-15,4,4,16
999-ACC000061-E,104-PCA000025-E,56,23-May-15,9,1,9
999-ACC000061-E,170-PCA000002-E,58,25-May-15,25,4,100
999-ACC000061-E,170-PCA000084-E,59,25-May-15,40,8,320
999-ACC000061-E,170-PCA000002-E,60,26-May-15,50,4,200
999-ACC000061-E,170-PCA000084-E,61,26-May-15,40,8,320
999-ACC000061-E,170-PCA000084-E,62,26-May-15,10,8,80
999-ACC000061-E,170-PCA000002-E,63,27-May-15,4,4,16
999-ACC000061-E,170-PCA000003-E,65,27-May-15,5,8,40
999-ACC000061-E,170-PCA000084-E,64,27-May-15,60,8,480
999-ACC000061-E,170-PCA000084-E,67,29-May-15,8,8,64
999-ACC000061-E,170-PCA000084-E,67,29-May-15,27,8,216
999-ACC000061-E,170-PCA000002-E,72,31-May-15,4,4,16
999-ACC000061-E,170-PCA000084-E,70,31-May-15,8,8,64
999-ACC000061-E,170-PCA000084-E,75,02-Jun-15,17,8,136
999-ACC000061-E,115-PCA000037-E,79,03-Jun-15,1,16,16
999-ACC000061-E,170-PCA000003-E,77,03-Jun-15,1,8,8
999-ACC000061-E,170-PCA000084-E,78,03-Jun-15,20,8,160
999-ACC000061-E,115-PCA000037-E,81,05-Jun-15,6,16,96
999-ACC000061-E,170-PCA000084-E,82,05-Jun-15,29,8,232
999-ACC000061-E,170-PCA000003-E,84,06-Jun-15,11,8,88
999-ACC000061-E,170-PCA000003-E,84,06-Jun-15,14,8,112
999-ACC000061-E,170-PCA000003-E,86,10-Jun-15,50,8,400
999-ACC000061-E,115-PCA000037-E,92,11-Jun-15,3,16,48
999-ACC000061-E,104-PCA000001-E,90,11-Jun-15,8,1,8
999-ACC000061-E,170-PCA000003-E,93,11-Jun-15,20,8,160
999-ACC000061-E,115-PCA000037-E,95,13-Jun-15,8,16,128
999-ACC000061-E,170-PCA000003-E,96,13-Jun-15,35,8,280
999-ACC000061-E,170-PCA000084-E,97,13-Jun-15,4,8,32
999-ACC000061-E,170-PCA000003-E,98,15-Jun-15,6,8,48
999-ACC000061-E,130-PCA000205-E,99,15-Jun-15,30,10,300
999-ACC000061-E,170-PCA000003-E,101,16-Jun-15,5,8,40
999-ACC000061-E,130-PCA000205-E,102,16-Jun-15,40,10,400
999-ACC000061-E,170-PCA000003-E,105,18-Jun-15,16,8,128
999-ACC000061-E,130-PCA000205-E,106,18-Jun-15,60,10,600
999-ACC000061-E,115-PCA000037-E,109,19-Jun-15,1,16,16
999-ACC000061-E,130-PCA000205-E,107,19-Jun-15,20,10,200
999-ACC000061-E,170-PCA000003-E,111,23-Jun-15,9,8,72
999-ACC000061-E,170-PCA000084-E,112,23-Jun-15,9,8,72
999-ACC000061-E,130-PCA000205-E,114,23-Jun-15,11,10,110
999-ACC000061-E,170-PCA000003-E,117,26-Jun-15,10,8,80
999-ACC000061-E,130-PCA000205-E,116,26-Jun-15,28,10,280
999-ACC000061-E,115-PCA000037-E,120,30-Jun-15,5,16,80
999-ACC000061-E,170-PCA000003-E,119,30-Jun-15,6,8,48
999-ACC000061-E,170-PCA000084-E,122,30-Jun-15,4,8,32
999-ACC000061-E,130-PCA000205-E,121,30-Jun-15,11,10,110
999-ACC000061-E,115-PCA000037-E,125,02-Jul-15,3,16,48
999-ACC000061-E,170-PCA000003-E,126,02-Jul-15,5,8,40
999-ACC000061-E,170-PCA000084-E,124,02-Jul-15,5,8,40
999-ACC000061-E,130-PCA000205-E,123,02-Jul-15,14,10,140
999-ACC000061-E,170-PCA000002-E,130,07-Jul-15,3,4,12
999-ACC000061-E,170-PCA000003-E,127,07-Jul-15,3,8,24
999-ACC000061-E,130-PCA000205-E,128,07-Jul-15,34,10,340
999-ACC000061-E,140-SKU000004-P,133,09-Jul-15,3,8,24
999-ACC000061-E,170-PCA000002-E,132,09-Jul-15,3,4,12
999-ACC000061-E,130-PCA000205-E,134,09-Jul-15,10,10,100
999-ACC000061-E,115-PCA000037-E,146,15-Jul-15,6,16,96
999-ACC000061-E,115-PCA000037-E,150,20-Jul-15,5,16,80
999-ACC000061-E,130-PCA000205-E,153,20-Jul-15,16,10,160
999-ACC000061-E,104-PCA000001-E,161,24-Jul-15,1,1,1
999-ACC000061-E,140-SKU000004-P,155,24-Jul-15,2,8,16
999-ACC000061-E,170-PCA000084-E,158,24-Jul-15,3,8,24
999-ACC000061-E,104-PCA000025-E,156,24-Jul-15,2,1,2
999-ACC000061-E,130-PCA000205-E,157,24-Jul-15,2,10,20
999-ACC000061-E,170-PCA000084-E,169,31-Jul-15,4,8,32
999-ACC000061-E,130-PCA000205-E,170,31-Jul-15,5,10,50
999-ACC000061-E,140-SKU000004-P,178,05-Aug-15,1,8,8
999-ACC000061-E,170-PCA000084-E,177,05-Aug-15,9,8,72
999-ACC000061-E,170-PCA000003-E,190,21-Sep-15,1,8,8
999-ACC000061-E,104-PCA000025-E,193,21-Sep-15,1,1,1
999-ACC000061-E,104-PCA000001-E,231,13-Jan-16,2,1,2
999-ACC000061-E,170-PCA000084-E,228,13-Jan-16,24,8,192
999-ACC000061-E,170-PCA000256-E,229,13-Jan-16,4,6,24
999-ACC000061-E,104-PCA000025-E,230,13-Jan-16,3,1,3
999-ACC000061-E,170-PCA000084-E,232,14-Jan-16,7,8,56
999-ACC000061-E,130-PCA000205-E,233,14-Jan-16,26,10,260
999-ACC000061-E,170-PCA000002-E,242,19-Jan-16,2,4,8
999-ACC000061-E,170-PCA000003-E,236,19-Jan-16,2,8,16
999-ACC000061-E,130-PCA000205-E,241,19-Jan-16,3,10,30
999-ACC000062-E,104-PCA000002-E,202,18-Feb-15,30,1,30
999-ACC000062-E,104-PCA000002-E,204,19-Feb-15,30,1,30
999-ACC000062-E,104-PCA000002-E,209,21-Feb-15,19,1,19
999-ACC000062-E,104-PCA000002-E,217,25-Feb-15,12,1,12
999-ACC000062-E,104-PCA000002-E,247,07-Mar-15,2,1,2
999-ACC000062-E,140-SKU000004-P,366,31-Mar-15,3,4,12
999-ACC000062-E,140-SKU000004-P,367,31-Mar-15,3,4,12
999-ACC000062-E,104-PCA000002-E,371,31-Mar-15,9,1,9
999-ACC000062-E,104-PCA000002-E,21,22-Apr-15,1,1,1
999-ACC000062-E,104-PCA000002-E,26,24-Apr-15,2,1,2
999-ACC000062-E,140-SKU000004-P,32,07-May-15,3,4,12
999-ACC000062-E,140-SKU000004-P,34,08-May-15,4,4,16
999-ACC000062-E,140-SKU000004-P,35,11-May-15,1,4,4
999-ACC000062-E,104-PCA000002-E,66,29-May-15,5,1,5
999-ACC000062-E,104-PCA000002-E,66,29-May-15,15,1,15
999-ACC000062-E,104-PCA000002-E,129,07-Jul-15,20,1,20
999-ACC000062-E,140-SKU000004-P,133,09-Jul-15,3,4,12
999-ACC000062-E,104-PCA000002-E,143,13-Jul-15,3,1,3
999-ACC000062-E,104-PCA000002-E,151,20-Jul-15,2,1,2
999-ACC000062-E,140-SKU000004-P,155,24-Jul-15,2,4,8
999-ACC000062-E,140-SKU000004-P,178,05-Aug-15,1,4,4
999-ACC000065-E,170-PCA000002-E,90,02-Dec-14,29,1,29
999-ACC000065-E,170-PCA000002-E,117,24-Dec-14,35,1,35
999-ACC000065-E,170-PCA000002-E,119,26-Dec-14,30,1,30
999-ACC000065-E,170-PCA000002-E,250,07-Mar-15,6,1,6
999-ACC000065-E,170-PCA000002-E,272,15-Mar-15,30,1,30
999-ACC000065-E,170-PCA000002-E,274,16-Mar-15,50,1,50
999-ACC000065-E,170-PCA000002-E,278,17-Mar-15,41,1,41
999-ACC000065-E,170-PCA000002-E,304,25-Mar-15,1,1,1
999-ACC000065-E,170-PCA000002-E,353,30-Mar-15,14,1,14
999-ACC000065-E,170-PCA000002-E,354,30-Mar-15,25,1,25
999-ACC000065-E,170-PCA000002-E,355,30-Mar-15,25,1,25
999-ACC000065-E,170-PCA000002-E,9,14-Apr-15,1,1,1
